ts,symbol,close,quote_volume
2026-02-05T08:00:00+00:00,SOLUSDT,91.73,137384094.8151
2026-02-05T09:00:00+00:00,BTCUSDT,71531.7,834805899.5056
2026-02-05T09:00:00+00:00,ETHUSDT,2132.71,727034675.4023
2026-02-05T09:00:00+00:00,SOLUSDT,92.47,132049564.3903
2026-02-05T10:00:00+00:00,BTCUSDT,70820.3,657477822.101
2026-02-05T10:00:00+00:00,ETHUSDT,2096.49,778598751.67462
2026-02-05T10:00:00+00:00,SOLUSDT,90.22,209694323.2088
2026-02-05T11:00:00+00:00,BTCUSDT,70279.0,1744223523.0088
2026-02-05T11:00:00+00:00,ETHUSDT,2078.74,1382051990.78495
2026-02-05T11:00:00+00:00,SOLUSDT,89.92,314373225.8521
2026-02-05T12:00:00+00:00,BTCUSDT,69532.9,2439437821.4671
2026-02-05T12:00:00+00:00,ETHUSDT,2062.96,1654504525.63909
2026-02-05T12:00:00+00:00,SOLUSDT,89.47,288504833.4287
2026-02-05T13:00:00+00:00,BTCUSDT,69656.3,903258204.9069
2026-02-05T13:00:00+00:00,ETHUSDT,2057.52,799373329.08412
2026-02-05T13:00:00+00:00,SOLUSDT,88.44,186568232.7609
2026-02-05T14:00:00+00:00,BTCUSDT,69365.5,2120560044.4682
2026-02-05T14:00:00+00:00,ETHUSDT,2045.37,1777854327.29283
2026-02-05T14:00:00+00:00,SOLUSDT,88.56,389713778.3447
2026-02-05T15:00:00+00:00,BTCUSDT,67451.9,6130341249.267
2026-02-05T15:00:00+00:00,ETHUSDT,1959.21,4912470801.85942
2026-02-05T15:00:00+00:00,SOLUSDT,84.55,898991921.572
2026-02-05T16:00:00+00:00,BTCUSDT,68262.7,2446333931.9678
2026-02-05T16:00:00+00:00,ETHUSDT,1997.34,1847911584.15093
2026-02-05T16:00:00+00:00,SOLUSDT,85.5,428518593.7739
2026-02-05T17:00:00+00:00,BTCUSDT,66153.9,2873001931.4753
2026-02-05T17:00:00+00:00,ETHUSDT,1953.53,1484835651.66545
2026-02-05T17:00:00+00:00,SOLUSDT,82.64,444095372.8129
2026-02-05T18:00:00+00:00,BTCUSDT,66312.1,2447637642.5326
2026-02-05T18:00:00+00:00,ETHUSDT,1948.76,1554229681.06211
2026-02-05T18:00:00+00:00,SOLUSDT,82.89,371850840.321
2026-02-05T19:00:00+00:00,BTCUSDT,65237.4,1496026635.5856
2026-02-05T19:00:00+00:00,ETHUSDT,1927.24,785897643.27962
2026-02-05T19:00:00+00:00,SOLUSDT,81.63,236979649.2206
2026-02-05T20:00:00+00:00,BTCUSDT,63750.9,4947369613.8
2026-02-05T20:00:00+00:00,ETHUSDT,1868.38,2964424472.35893
2026-02-05T20:00:00+00:00,SOLUSDT,78.77,806888736.2228
2026-02-05T21:00:00+00:00,BTCUSDT,63188.8,2913764025.9759
2026-02-05T21:00:00+00:00,ETHUSDT,1848.73,1716880522.14111
2026-02-05T21:00:00+00:00,SOLUSDT,78.93,373833939.3199
2026-02-05T22:00:00+00:00,BTCUSDT,63878.7,1651949325.2753
2026-02-05T22:00:00+00:00,ETHUSDT,1869.54,1252622345.97607
2026-02-05T22:00:00+00:00,SOLUSDT,79.76,339968644.014
2026-02-05T23:00:00+00:00,BTCUSDT,62868.1,1651974235.2956
2026-02-05T23:00:00+00:00,ETHUSDT,1824.95,1412658214.46979
2026-02-05T23:00:00+00:00,SOLUSDT,78.29,276074525.1067
2026-02-06T00:00:00+00:00,BTCUSDT,63460.4,5808759615.9333
2026-02-06T00:00:00+00:00,ETHUSDT,1869.28,3495031783.57006
2026-02-06T00:00:00+00:00,SOLUSDT,75.42,1371039353.122
2026-02-06T01:00:00+00:00,BTCUSDT,65666.0,2560681881.6264
2026-02-06T01:00:00+00:00,ETHUSDT,1930.79,1712232544.02354
2026-02-06T01:00:00+00:00,SOLUSDT,79.48,416992943.3311
2026-02-06T02:00:00+00:00,BTCUSDT,64955.6,1854835620.1429
2026-02-06T02:00:00+00:00,ETHUSDT,1906.7,1226717213.26526
2026-02-06T02:00:00+00:00,SOLUSDT,76.89,376291390.1312
2026-02-06T03:00:00+00:00,BTCUSDT,64138.1,942392760.5366
2026-02-06T03:00:00+00:00,ETHUSDT,1891.17,637151395.10635
2026-02-06T03:00:00+00:00,SOLUSDT,76.66,201529059.8178
2026-02-06T04:00:00+00:00,BTCUSDT,64865.1,642422994.3237
2026-02-06T04:00:00+00:00,ETHUSDT,1907.9,449457317.66131
2026-02-06T04:00:00+00:00,SOLUSDT,77.69,161224657.3207
2026-02-06T05:00:00+00:00,BTCUSDT,66365.3,1257763647.2107
2026-02-06T05:00:00+00:00,ETHUSDT,1957.62,904799277.47799
2026-02-06T05:00:00+00:00,SOLUSDT,81.06,258784052.3938
2026-02-06T06:00:00+00:00,BTCUSDT,64947.6,1538852082.768
2026-02-06T06:00:00+00:00,ETHUSDT,1907.55,880576839.36599
2026-02-06T06:00:00+00:00,SOLUSDT,79.41,220508130.011
2026-02-06T07:00:00+00:00,BTCUSDT,64811.2,1145906769.9996
2026-02-06T07:00:00+00:00,ETHUSDT,1898.21,886252041.17645
2026-02-06T07:00:00+00:00,SOLUSDT,79.5,190635397.5623
2026-02-06T08:00:00+00:00,BTCUSDT,64850.1,899602715.8032
2026-02-06T08:00:00+00:00,ETHUSDT,1873.78,981254677.77157
2026-02-06T08:00:00+00:00,SOLUSDT,78.98,172858899.1562
2026-02-06T09:00:00+00:00,BTCUSDT,65757.9,1000706593.9588
2026-02-06T09:00:00+00:00,ETHUSDT,1918.44,997506923.36553
2026-02-06T09:00:00+00:00,SOLUSDT,81.22,185567894.9492
2026-02-06T10:00:00+00:00,BTCUSDT,65929.4,739268065.4015
2026-02-06T10:00:00+00:00,ETHUSDT,1926.27,686246543.80238
2026-02-06T10:00:00+00:00,SOLUSDT,80.73,166983839.4607
2026-02-06T11:00:00+00:00,BTCUSDT,66586.1,909885135.1946
2026-02-06T11:00:00+00:00,ETHUSDT,1931.76,458503341.51001
2026-02-06T11:00:00+00:00,SOLUSDT,81.26,150692854.5652
2026-02-06T12:00:00+00:00,BTCUSDT,66522.6,657820261.4448
2026-02-06T12:00:00+00:00,ETHUSDT,1920.01,448536169.82608
2026-02-06T12:00:00+00:00,SOLUSDT,81.78,109773036.0603
2026-02-06T13:00:00+00:00,BTCUSDT,67274.9,1611746392.125
2026-02-06T13:00:00+00:00,ETHUSDT,1949.3,1016281079.61946
2026-02-06T13:00:00+00:00,SOLUSDT,83.01,317682319.2042
2026-02-06T14:00:00+00:00,BTCUSDT,68149.1,2689301088.7766
2026-02-06T14:00:00+00:00,ETHUSDT,1978.2,1706089001.80011
2026-02-06T14:00:00+00:00,SOLUSDT,84.1,424375409.4569
2026-02-06T15:00:00+00:00,BTCUSDT,68577.5,2188046233.4307
2026-02-06T15:00:00+00:00,ETHUSDT,1979.49,1127781248.80803
2026-02-06T15:00:00+00:00,SOLUSDT,84.4,309981274.7032
2026-02-06T16:00:00+00:00,BTCUSDT,69896.0,2458941258.7673
2026-02-06T16:00:00+00:00,ETHUSDT,2034.94,1793526006.78216
2026-02-06T16:00:00+00:00,SOLUSDT,86.58,380622438.496
2026-02-06T17:00:00+00:00,BTCUSDT,70707.3,2388529300.5343
2026-02-06T17:00:00+00:00,ETHUSDT,2066.53,1629456376.30033
2026-02-06T17:00:00+00:00,SOLUSDT,86.58,330451639.6942
2026-02-06T18:00:00+00:00,BTCUSDT,69728.7,1865912250.1399
2026-02-06T18:00:00+00:00,ETHUSDT,2044.21,1258762174.95019
2026-02-06T18:00:00+00:00,SOLUSDT,86.03,241430427.4576
2026-02-06T19:00:00+00:00,BTCUSDT,70675.5,851795612.3992
2026-02-06T19:00:00+00:00,ETHUSDT,2065.15,663164411.70446
2026-02-06T19:00:00+00:00,SOLUSDT,86.97,171545966.4496
2026-02-06T20:00:00+00:00,BTCUSDT,69939.0,931074931.1471
2026-02-06T20:00:00+00:00,ETHUSDT,2053.19,872021660.98595
2026-02-06T20:00:00+00:00,SOLUSDT,86.83,163250481.6987
2026-02-06T21:00:00+00:00,BTCUSDT,70308.7,448085297.8276
2026-02-06T21:00:00+00:00,ETHUSDT,2053.45,341429646.72266
2026-02-06T21:00:00+00:00,SOLUSDT,87.97,106728258.3996
2026-02-06T22:00:00+00:00,BTCUSDT,71321.1,915352320.2025
2026-02-06T22:00:00+00:00,ETHUSDT,2074.06,569301563.71461
2026-02-06T22:00:00+00:00,SOLUSDT,89.1,146379502.5888
2026-02-06T23:00:00+00:00,BTCUSDT,70544.5,839471846.2719
2026-02-06T23:00:00+00:00,ETHUSDT,2062.54,516634137.24528
2026-02-06T23:00:00+00:00,SOLUSDT,87.42,149123234.9216
2026-02-07T00:00:00+00:00,BTCUSDT,69917.1,990138273.7562
2026-02-07T00:00:00+00:00,ETHUSDT,2043.09,488116093.3419
2026-02-07T00:00:00+00:00,SOLUSDT,86.51,172595951.5583
2026-02-07T01:00:00+00:00,BTCUSDT,70431.1,518385565.4642
2026-02-07T01:00:00+00:00,ETHUSDT,2060.69,363271647.47888
2026-02-07T01:00:00+00:00,SOLUSDT,87.06,98931878.8645
2026-02-07T02:00:00+00:00,BTCUSDT,70319.0,293831818.9698
2026-02-07T02:00:00+00:00,ETHUSDT,2058.46,218050199.03897
2026-02-07T02:00:00+00:00,SOLUSDT,87.23,57724453.1936
2026-02-07T03:00:00+00:00,BTCUSDT,70887.1,435315899.9617
2026-02-07T03:00:00+00:00,ETHUSDT,2079.62,490740816.41409
2026-02-07T03:00:00+00:00,SOLUSDT,88.01,91806577.0494
2026-02-07T04:00:00+00:00,BTCUSDT,70728.7,908274590.9794
2026-02-07T04:00:00+00:00,ETHUSDT,2086.14,902031466.54709
2026-02-07T04:00:00+00:00,SOLUSDT,87.65,113337645.1171
2026-02-07T05:00:00+00:00,BTCUSDT,70124.6,841324355.1944
2026-02-07T05:00:00+00:00,ETHUSDT,2082.74,383732353.52238
2026-02-07T05:00:00+00:00,SOLUSDT,87.75,83459114.5288
2026-02-07T06:00:00+00:00,BTCUSDT,68733.6,1353523440.7789
2026-02-07T06:00:00+00:00,ETHUSDT,2046.54,604191542.88419
2026-02-07T06:00:00+00:00,SOLUSDT,86.21,96145819.6693
2026-02-07T07:00:00+00:00,BTCUSDT,68050.5,3031064447.6708
2026-02-07T07:00:00+00:00,ETHUSDT,2026.09,1723844876.14451
2026-02-07T07:00:00+00:00,SOLUSDT,85.24,390548331.1725
2026-02-07T08:00:00+00:00,BTCUSDT,68458.5,1143682992.5533
2026-02-07T08:00:00+00:00,ETHUSDT,2018.32,476188002.2979
2026-02-07T08:00:00+00:00,SOLUSDT,85.29,111398710.7863
2026-02-07T09:00:00+00:00,BTCUSDT,68107.4,634563675.7394
2026-02-07T09:00:00+00:00,ETHUSDT,2013.64,393754666.22182
2026-02-07T09:00:00+00:00,SOLUSDT,85.19,80178051.5932
2026-02-07T10:00:00+00:00,BTCUSDT,67954.8,527136692.7552
2026-02-07T10:00:00+00:00,ETHUSDT,2009.7,358252239.16554
2026-02-07T10:00:00+00:00,SOLUSDT,84.94,76568950.6518
2026-02-07T11:00:00+00:00,BTCUSDT,67935.1,409799476.9345
2026-02-07T11:00:00+00:00,ETHUSDT,2017.52,249220132.26398
2026-02-07T11:00:00+00:00,SOLUSDT,84.85,69090740.1816
2026-02-07T12:00:00+00:00,BTCUSDT,68988.7,2097129780.0655
2026-02-07T12:00:00+00:00,ETHUSDT,2040.6,1203910910.09481
2026-02-07T12:00:00+00:00,SOLUSDT,86.16,207164504.6267
2026-02-07T13:00:00+00:00,BTCUSDT,69062.8,507042335.2914
2026-02-07T13:00:00+00:00,ETHUSDT,2040.76,441919124.65236
2026-02-07T13:00:00+00:00,SOLUSDT,86.06,75217662.9067
2026-02-07T14:00:00+00:00,BTCUSDT,68615.9,575343593.8734
2026-02-07T14:00:00+00:00,ETHUSDT,2019.4,545801263.65268
2026-02-07T14:00:00+00:00,SOLUSDT,85.71,87108413.9052
2026-02-07T15:00:00+00:00,BTCUSDT,69122.1,946294856.9617
2026-02-07T15:00:00+00:00,ETHUSDT,2051.49,606837369.90325
2026-02-07T15:00:00+00:00,SOLUSDT,86.52,114147053.9141
2026-02-07T16:00:00+00:00,BTCUSDT,68924.3,1306707168.4291
2026-02-07T16:00:00+00:00,ETHUSDT,2049.07,7325975625.73911
2026-02-07T16:00:00+00:00,SOLUSDT,86.99,550373855.9888
2026-02-07T17:00:00+00:00,BTCUSDT,69154.3,518449427.1469
2026-02-07T17:00:00+00:00,ETHUSDT,2060.26,432383596.33781
2026-02-07T17:00:00+00:00,SOLUSDT,87.58,68753647.3624
2026-02-07T18:00:00+00:00,BTCUSDT,69475.0,338658919.1432
2026-02-07T18:00:00+00:00,ETHUSDT,2096.06,596630540.93836
2026-02-07T18:00:00+00:00,SOLUSDT,88.65,109050322.8984
2026-02-07T19:00:00+00:00,BTCUSDT,69341.4,197267778.2057
2026-02-07T19:00:00+00:00,ETHUSDT,2090.11,261881728.05658
2026-02-07T19:00:00+00:00,SOLUSDT,88.22,71782656.1216
2026-02-07T20:00:00+00:00,BTCUSDT,69596.5,167498903.3429
2026-02-07T20:00:00+00:00,ETHUSDT,2104.08,332660608.65135
2026-02-07T20:00:00+00:00,SOLUSDT,88.83,61757213.4606
2026-02-07T21:00:00+00:00,BTCUSDT,69466.3,139705787.5957
2026-02-07T21:00:00+00:00,ETHUSDT,2099.63,174363133.10073
2026-02-07T21:00:00+00:00,SOLUSDT,88.12,49823324.5692
2026-02-07T22:00:00+00:00,BTCUSDT,69368.2,133971711.9547
2026-02-07T22:00:00+00:00,ETHUSDT,2087.73,127613498.41779
2026-02-07T22:00:00+00:00,SOLUSDT,88.21,38458131.4727
2026-02-07T23:00:00+00:00,BTCUSDT,69254.2,421747839.2298
2026-02-07T23:00:00+00:00,ETHUSDT,2085.93,281454167.93489
2026-02-07T23:00:00+00:00,SOLUSDT,87.51,72535800.2053
2026-02-08T00:00:00+00:00,BTCUSDT,69100.2,280084118.2042
2026-02-08T00:00:00+00:00,ETHUSDT,2083.27,213451894.99864
2026-02-08T00:00:00+00:00,SOLUSDT,87.27,48170507.584
2026-02-08T01:00:00+00:00,BTCUSDT,69341.5,228832151.5706
2026-02-08T01:00:00+00:00,ETHUSDT,2095.01,202260762.19649
2026-02-08T01:00:00+00:00,SOLUSDT,87.79,35068371.049
2026-02-08T02:00:00+00:00,BTCUSDT,69335.7,303561924.0366
2026-02-08T02:00:00+00:00,ETHUSDT,2087.97,264630720.09004
2026-02-08T02:00:00+00:00,SOLUSDT,87.19,53257284.1058
2026-02-08T03:00:00+00:00,BTCUSDT,69064.7,220053600.6459
2026-02-08T03:00:00+00:00,ETHUSDT,2077.86,200029950.30221
2026-02-08T03:00:00+00:00,SOLUSDT,86.74,43368093.1768
2026-02-08T04:00:00+00:00,BTCUSDT,69303.4,167687775.2426
2026-02-08T04:00:00+00:00,ETHUSDT,2086.45,310999201.4122
2026-02-08T04:00:00+00:00,SOLUSDT,87.32,38779808.9012
2026-02-08T05:00:00+00:00,BTCUSDT,69190.7,181959917.338
2026-02-08T05:00:00+00:00,ETHUSDT,2083.55,145420121.68526
2026-02-08T05:00:00+00:00,SOLUSDT,87.2,23585290.4825
2026-02-08T06:00:00+00:00,BTCUSDT,69321.8,194511477.6051
2026-02-08T06:00:00+00:00,ETHUSDT,2078.34,143717193.06703
2026-02-08T06:00:00+00:00,SOLUSDT,87.08,27949837.7224
2026-02-08T07:00:00+00:00,BTCUSDT,69665.0,294679770.6502
2026-02-08T07:00:00+00:00,ETHUSDT,2083.48,288896690.23633
2026-02-08T07:00:00+00:00,SOLUSDT,87.32,46991196.4972
2026-02-08T08:00:00+00:00,BTCUSDT,70624.5,1144049398.8596
2026-02-08T08:00:00+00:00,ETHUSDT,2115.24,710311558.27057
2026-02-08T08:00:00+00:00,SOLUSDT,88.55,126186025.8343
2026-02-08T09:00:00+00:00,BTCUSDT,70066.8,484903834.7012
2026-02-08T09:00:00+00:00,ETHUSDT,2099.56,438176832.64682
2026-02-08T09:00:00+00:00,SOLUSDT,87.52,86764213.3548
2026-02-08T10:00:00+00:00,BTCUSDT,70231.1,707651713.8252
2026-02-08T10:00:00+00:00,ETHUSDT,2095.0,428150965.85235
2026-02-08T10:00:00+00:00,SOLUSDT,86.81,105744984.7505
2026-02-08T11:00:00+00:00,BTCUSDT,70954.0,745472175.9156
2026-02-08T11:00:00+00:00,ETHUSDT,2130.98,749952181.61435
2026-02-08T11:00:00+00:00,SOLUSDT,88.16,103797505.0343
2026-02-08T12:00:00+00:00,BTCUSDT,71203.4,529518614.0132
2026-02-08T12:00:00+00:00,ETHUSDT,2130.01,665394904.46234
2026-02-08T12:00:00+00:00,SOLUSDT,88.07,71979257.4645
2026-02-08T13:00:00+00:00,BTCUSDT,71472.6,537968724.7771
2026-02-08T13:00:00+00:00,ETHUSDT,2125.37,648106160.09863
2026-02-08T13:00:00+00:00,SOLUSDT,88.5,107203335.3448
2026-02-08T14:00:00+00:00,BTCUSDT,71218.3,388533158.6267
2026-02-08T14:00:00+00:00,ETHUSDT,2127.73,248433329.67601
2026-02-08T14:00:00+00:00,SOLUSDT,88.37,57287565.2918
2026-02-08T15:00:00+00:00,BTCUSDT,71152.6,553446461.0334
2026-02-08T15:00:00+00:00,ETHUSDT,2107.31,588711593.16539
2026-02-08T15:00:00+00:00,SOLUSDT,87.71,110678229.1051
2026-02-08T16:00:00+00:00,BTCUSDT,70388.7,650619733.7452
2026-02-08T16:00:00+00:00,ETHUSDT,2079.82,590071139.95164
2026-02-08T16:00:00+00:00,SOLUSDT,86.14,145071973.9915
2026-02-08T17:00:00+00:00,BTCUSDT,70754.5,389362585.3363
2026-02-08T17:00:00+00:00,ETHUSDT,2091.09,321342831.85855
2026-02-08T17:00:00+00:00,SOLUSDT,86.86,77091183.3869
2026-02-08T18:00:00+00:00,BTCUSDT,71103.1,409010618.256
2026-02-08T18:00:00+00:00,ETHUSDT,2108.0,382842318.91068
2026-02-08T18:00:00+00:00,SOLUSDT,87.75,103596934.9465
2026-02-08T19:00:00+00:00,BTCUSDT,71381.0,212046110.8051
2026-02-08T19:00:00+00:00,ETHUSDT,2125.76,221796023.52534
2026-02-08T19:00:00+00:00,SOLUSDT,88.34,57193232.4008
2026-02-08T20:00:00+00:00,BTCUSDT,70801.5,305533129.5701
2026-02-08T20:00:00+00:00,ETHUSDT,2103.49,222007178.71001
2026-02-08T20:00:00+00:00,SOLUSDT,86.84,80417432.8633
2026-02-08T21:00:00+00:00,BTCUSDT,70665.4,240718703.2368
2026-02-08T21:00:00+00:00,ETHUSDT,2092.58,256790623.15887
2026-02-08T21:00:00+00:00,SOLUSDT,86.54,63962634.0782
2026-02-08T22:00:00+00:00,BTCUSDT,71036.2,184361697.518
2026-02-08T22:00:00+00:00,ETHUSDT,2107.43,180127696.39887
2026-02-08T22:00:00+00:00,SOLUSDT,87.07,38254180.1855
2026-02-08T23:00:00+00:00,BTCUSDT,70288.1,2122927632.7445
2026-02-08T23:00:00+00:00,ETHUSDT,2088.6,1167241354.92992
2026-02-08T23:00:00+00:00,SOLUSDT,86.92,248136105.8281
2026-02-09T00:00:00+00:00,BTCUSDT,70454.1,524627262.9815
2026-02-09T00:00:00+00:00,ETHUSDT,2083.16,336629427.12039
2026-02-09T00:00:00+00:00,SOLUSDT,87.01,78172122.3433
2026-02-09T01:00:00+00:00,BTCUSDT,70328.0,541683901.1271
2026-02-09T01:00:00+00:00,ETHUSDT,2069.84,801460691.53335
2026-02-09T01:00:00+00:00,SOLUSDT,86.35,135239930.8148
2026-02-09T02:00:00+00:00,BTCUSDT,70593.0,388398199.8989
2026-02-09T02:00:00+00:00,ETHUSDT,2080.44,365028613.31737
2026-02-09T02:00:00+00:00,SOLUSDT,86.96,96827075.1824
2026-02-09T03:00:00+00:00,BTCUSDT,71269.9,527908135.3106
2026-02-09T03:00:00+00:00,ETHUSDT,2099.01,297590059.29275
2026-02-09T03:00:00+00:00,SOLUSDT,87.62,76301023.9121
2026-02-09T04:00:00+00:00,BTCUSDT,70967.0,291014586.709
2026-02-09T04:00:00+00:00,ETHUSDT,2089.36,197522349.81094
2026-02-09T04:00:00+00:00,SOLUSDT,87.06,49437162.4525
2026-02-09T05:00:00+00:00,BTCUSDT,71014.2,247605288.5822
2026-02-09T05:00:00+00:00,ETHUSDT,2094.54,171335189.43504
2026-02-09T05:00:00+00:00,SOLUSDT,87.19,42137912.01
2026-02-09T06:00:00+00:00,BTCUSDT,70622.4,460879715.4166
2026-02-09T06:00:00+00:00,ETHUSDT,2080.37,356949425.65722
2026-02-09T06:00:00+00:00,SOLUSDT,86.37,89252787.0227
2026-02-09T07:00:00+00:00,BTCUSDT,70393.5,355887422.0521
2026-02-09T07:00:00+00:00,ETHUSDT,2064.42,319907735.93765
2026-02-09T07:00:00+00:00,SOLUSDT,85.43,109258740.9745
2026-02-09T08:00:00+00:00,BTCUSDT,69832.2,926354470.9602
2026-02-09T08:00:00+00:00,ETHUSDT,2048.84,780982063.1531
2026-02-09T08:00:00+00:00,SOLUSDT,84.5,163875897.6858
2026-02-09T09:00:00+00:00,BTCUSDT,69588.0,546326521.5897
2026-02-09T09:00:00+00:00,ETHUSDT,2041.34,364848769.76777
2026-02-09T09:00:00+00:00,SOLUSDT,84.27,85088373.052
2026-02-09T10:00:00+00:00,BTCUSDT,68694.0,1370202646.3707
2026-02-09T10:00:00+00:00,ETHUSDT,2021.73,729639929.17974
2026-02-09T10:00:00+00:00,SOLUSDT,83.2,163700599.0983
2026-02-09T11:00:00+00:00,BTCUSDT,68899.9,553059879.3121
2026-02-09T11:00:00+00:00,ETHUSDT,2027.43,424622380.69111
2026-02-09T11:00:00+00:00,SOLUSDT,83.43,68990504.6102
2026-02-09T12:00:00+00:00,BTCUSDT,69109.7,578883547.0485
2026-02-09T12:00:00+00:00,ETHUSDT,2034.59,273894952.283
2026-02-09T12:00:00+00:00,SOLUSDT,84.01,73867774.0498
2026-02-09T13:00:00+00:00,BTCUSDT,68556.9,560862857.0227
2026-02-09T13:00:00+00:00,ETHUSDT,2021.69,473050895.49421
2026-02-09T13:00:00+00:00,SOLUSDT,83.73,75651754.8166
2026-02-09T14:00:00+00:00,BTCUSDT,69232.4,1625710701.5969
2026-02-09T14:00:00+00:00,ETHUSDT,2042.39,1071008425.14699
2026-02-09T14:00:00+00:00,SOLUSDT,84.9,201599096.113
2026-02-09T15:00:00+00:00,BTCUSDT,69528.9,1139011692.5547
2026-02-09T15:00:00+00:00,ETHUSDT,2060.27,1073224710.99592
2026-02-09T15:00:00+00:00,SOLUSDT,85.23,172314882.8273
2026-02-09T16:00:00+00:00,BTCUSDT,70049.1,1040468615.4874
2026-02-09T16:00:00+00:00,ETHUSDT,2090.26,926739344.78904
2026-02-09T16:00:00+00:00,SOLUSDT,86.04,141763527.7714
2026-02-09T17:00:00+00:00,BTCUSDT,70570.6,1107333568.5119
2026-02-09T17:00:00+00:00,ETHUSDT,2126.62,921745788.3631
2026-02-09T17:00:00+00:00,SOLUSDT,87.74,200969586.3588
2026-02-09T18:00:00+00:00,BTCUSDT,70379.9,639446628.6136
2026-02-09T18:00:00+00:00,ETHUSDT,2130.12,756760580.53911
2026-02-09T18:00:00+00:00,SOLUSDT,87.46,183047639.9387
2026-02-09T19:00:00+00:00,BTCUSDT,70912.7,513343450.9474
2026-02-09T19:00:00+00:00,ETHUSDT,2130.56,359739275.71482
2026-02-09T19:00:00+00:00,SOLUSDT,87.9,101777708.8512
2026-02-09T20:00:00+00:00,BTCUSDT,70683.9,562701607.8063
2026-02-09T20:00:00+00:00,ETHUSDT,2123.68,452559585.61871
2026-02-09T20:00:00+00:00,SOLUSDT,87.7,74581483.532
2026-02-09T21:00:00+00:00,BTCUSDT,70362.4,564131659.1586
2026-02-09T21:00:00+00:00,ETHUSDT,2121.22,692288956.50566
2026-02-09T21:00:00+00:00,SOLUSDT,87.27,75550002.6428
2026-02-09T22:00:00+00:00,BTCUSDT,70334.2,258582009.6607
2026-02-09T22:00:00+00:00,ETHUSDT,2114.07,272830282.43087
2026-02-09T22:00:00+00:00,SOLUSDT,87.05,41610266.611
2026-02-09T23:00:00+00:00,BTCUSDT,70110.5,211808602.0959
2026-02-09T23:00:00+00:00,ETHUSDT,2103.96,253458923.17086
2026-02-09T23:00:00+00:00,SOLUSDT,86.71,31381406.3032
2026-02-10T00:00:00+00:00,BTCUSDT,69793.3,352687306.308
